noticia_id,tema_id,score,fecha_asignacion
6311,3,1,2026-03-06 20:42:20
6333,4,1,2026-03-06 20:42:20
6342,2,1,2026-03-06 20:42:20
6354,1,1,2026-03-06 20:42:20
6354,12,1,2026-03-06 20:42:20
6356,11,1,2026-03-06 20:42:21
6358,4,1,2026-03-06 20:42:21
6362,12,1,2026-03-06 20:42:21
6368,4,1,2026-03-06 20:42:21
6372,12,1,2026-03-06 20:42:21
6381,11,1,2026-03-06 20:42:21
6387,4,1,2026-03-06 20:42:21
6396,1,1,2026-03-06 20:42:21
6397,1,1,2026-03-06 20:42:21
6398,4,1,2026-03-06 20:42:21
6398,10,1,2026-03-06 20:42:21
6399,4,1,2026-03-06 20:42:21
6399,10,1,2026-03-06 20:42:21
6400,1,1,2026-03-06 20:42:21
6401,2,1,2026-03-06 20:42:21
6402,1,1,2026-03-06 20:42:21
6405,1,1,2026-03-06 20:42:21
6411,4,1,2026-03-06 20:42:21
6411,10,1,2026-03-06 20:42:21
6422,3,1,2026-03-06 20:42:21
6429,4,1,2026-03-06 20:42:22
6429,10,1,2026-03-06 20:42:22
6433,2,1,2026-03-06 20:42:22
6441,2,1,2026-03-06 20:42:22
6442,3,1,2026-03-06 20:42:22
6442,4,1,2026-03-06 20:42:22
6442,10,1,2026-03-06 20:42:22
6443,3,1,2026-03-06 20:42:22
6444,1,1,2026-03-06 20:42:22
6444,11,1,2026-03-06 20:42:22
6448,3,1,2026-03-06 20:42:22
6448,11,1,2026-03-06 20:42:22
6450,1,1,2026-03-06 20:42:22
6450,4,1,2026-03-06 20:42:22
6450,10,1,2026-03-06 20:42:22
6452,1,1,2026-03-06 20:42:22
6457,1,1,2026-03-06 20:42:22
6457,3,1,2026-03-06 20:42:22
6459,12,1,2026-03-06 20:42:22
6460,2,1,2026-03-06 20:42:22
6461,1,1,2026-03-06 20:42:22
6467,2,1,2026-03-06 20:42:22
6468,12,1,2026-03-06 20:42:22
6473,12,1,2026-03-06 20:42:22
6480,2,1,2026-03-06 20:42:22
6480,3,1,2026-03-06 20:42:22
6482,12,1,2026-03-06 20:42:22
6494,4,1,2026-03-06 20:42:23
6494,10,1,2026-03-06 20:42:23
6495,12,1,2026-03-06 20:42:23
6507,12,1,2026-03-06 20:42:23
6510,12,1,2026-03-06 20:42:23
6513,2,1,2026-03-06 20:42:23
6514,1,1,2026-03-06 20:42:23
6515,11,1,2026-03-06 20:42:23
6519,2,1,2026-03-06 20:42:23
6523,2,1,2026-03-06 20:42:23
6525,3,1,2026-03-06 20:42:23
6526,1,1,2026-03-06 20:42:23
6526,2,1,2026-03-06 20:42:23
6528,2,1,2026-03-06 20:42:23
6529,3,1,2026-03-06 20:42:23
6535,2,1,2026-03-06 20:42:23
6535,12,1,2026-03-06 20:42:23
6538,4,1,2026-03-06 20:42:23
6538,10,1,2026-03-06 20:42:23
6543,1,1,2026-03-06 20:42:23
6544,2,1,2026-03-06 20:42:23
6558,4,1,2026-03-06 20:42:24
6558,10,1,2026-03-06 20:42:24
6561,11,1,2026-03-06 20:42:24
6561,12,1,2026-03-06 20:42:24
6564,2,1,2026-03-06 20:42:24
6568,1,1,2026-03-06 20:42:24
6576,12,1,2026-03-06 20:42:24
6580,2,1,2026-03-06 20:42:24
6581,2,1,2026-03-06 20:42:24
6585,1,1,2026-03-06 20:42:24
6598,12,1,2026-03-06 20:42:24
6600,1,1,2026-03-06 20:42:24
6601,1,1,2026-03-06 20:42:24
6602,1,1,2026-03-06 20:42:24
6609,2,1,2026-03-06 20:42:24
6610,12,1,2026-03-06 20:42:24
6616,1,1,2026-03-06 20:42:24
6623,2,1,2026-03-06 20:42:25
6628,4,1,2026-03-06 20:42:25
6628,10,1,2026-03-06 20:42:25
6638,4,1,2026-03-06 20:42:25
6638,10,1,2026-03-06 20:42:25
6659,12,1,2026-03-06 20:42:25
6661,4,1,2026-03-06 20:42:25
6661,10,1,2026-03-06 20:42:25
6662,4,1,2026-03-06 20:42:25
6662,10,1,2026-03-06 20:42:25
6664,4,1,2026-03-06 20:42:25
6664,10,1,2026-03-06 20:42:25
6672,12,1,2026-03-06 20:42:25
6676,2,1,2026-03-06 20:42:25
6676,12,1,2026-03-06 20:42:25
6691,3,1,2026-03-06 20:42:25
6696,12,1,2026-03-06 20:42:25
6703,1,1,2026-03-06 20:42:25
6704,3,1,2026-03-06 20:42:25
6704,12,1,2026-03-06 20:42:25
6714,11,1,2026-03-06 20:42:26
6715,1,1,2026-03-06 20:42:26
6716,2,1,2026-03-06 20:42:26
6725,1,1,2026-03-06 20:42:26
6725,2,1,2026-03-06 20:42:26
6725,9,1,2026-03-06 20:42:26
6731,1,1,2026-03-06 20:42:26
6734,4,1,2026-03-06 20:42:26
6739,12,1,2026-03-06 20:42:26
6740,12,1,2026-03-06 20:42:26
6743,2,1,2026-03-06 20:42:26
6744,2,1,2026-03-06 20:42:26
6750,12,1,2026-03-06 20:42:26
6775,2,1,2026-03-06 20:42:26
6775,3,1,2026-03-06 20:42:26
6775,4,1,2026-03-06 20:42:26
6775,11,1,2026-03-06 20:42:26
6777,12,1,2026-03-06 20:42:26
6778,12,1,2026-03-06 20:42:26
6779,1,1,2026-03-06 20:42:26
6779,2,1,2026-03-06 20:42:26
6779,11,1,2026-03-06 20:42:26
6781,1,1,2026-03-06 20:42:26
6781,3,1,2026-03-06 20:42:26
6784,12,1,2026-03-06 20:42:26
6786,1,1,2026-03-06 20:42:27
6786,2,1,2026-03-06 20:42:27
6786,3,1,2026-03-06 20:42:27
6788,4,1,2026-03-06 20:42:27
6788,10,1,2026-03-06 20:42:27
6790,1,1,2026-03-06 20:42:27
6790,2,1,2026-03-06 20:42:27
6791,1,1,2026-03-06 20:42:27
6797,4,1,2026-03-06 20:42:27
6797,10,1,2026-03-06 20:42:27
6799,12,1,2026-03-06 20:42:27
6800,1,1,2026-03-06 20:42:27
6803,1,1,2026-03-06 20:42:27
6806,3,1,2026-03-06 20:42:27
6807,11,1,2026-03-06 20:42:27
6809,2,1,2026-03-06 20:42:27
6810,2,1,2026-03-06 20:42:27
6811,2,1,2026-03-06 20:42:27
6812,11,1,2026-03-06 20:42:27
6813,1,1,2026-03-06 20:42:27
6814,2,1,2026-03-06 20:42:27
6818,3,1,2026-03-06 20:42:27
6819,12,1,2026-03-06 20:42:27
6820,1,1,2026-03-06 20:42:27
6822,1,1,2026-03-06 20:42:27
6822,2,1,2026-03-06 20:42:27
6822,11,1,2026-03-06 20:42:27
6823,12,1,2026-03-06 20:42:27
6824,1,1,2026-03-06 20:42:27
6827,11,1,2026-03-06 20:42:27
6828,11,1,2026-03-06 20:42:27
6830,4,1,2026-03-06 20:42:27
6830,10,1,2026-03-06 20:42:27
6835,4,1,2026-03-06 20:42:27
6835,11,1,2026-03-06 20:42:27
6836,1,1,2026-03-06 20:42:27
6836,3,1,2026-03-06 20:42:27
6836,4,1,2026-03-06 20:42:27
6840,1,1,2026-03-06 20:42:27
6841,12,1,2026-03-06 20:42:27
6843,1,1,2026-03-06 20:42:27
6843,2,1,2026-03-06 20:42:27
6847,4,1,2026-03-06 20:42:27
6848,3,1,2026-03-06 20:42:28
6849,4,1,2026-03-06 20:42:28
6849,10,1,2026-03-06 20:42:28
6851,3,1,2026-03-06 20:42:28
6853,12,1,2026-03-06 20:42:28
6855,10,1,2026-03-06 20:42:28
6860,1,1,2026-03-06 20:42:28
6861,11,1,2026-03-06 20:42:28
6869,3,1,2026-03-06 20:42:28
6870,2,1,2026-03-06 20:42:28
6872,1,1,2026-03-06 20:42:28
6877,1,1,2026-03-06 20:42:28
6882,1,1,2026-03-06 20:42:28
6884,1,1,2026-03-06 20:42:28
6884,11,1,2026-03-06 20:42:28
6899,12,1,2026-03-06 20:42:28
6900,12,1,2026-03-06 20:42:28
6908,2,1,2026-03-06 20:42:28
6909,12,1,2026-03-06 20:42:28
6910,1,1,2026-03-06 20:42:28
6918,1,1,2026-03-06 20:42:28
6921,4,1,2026-03-06 20:42:28
6921,10,1,2026-03-06 20:42:28
6922,4,1,2026-03-06 20:42:28
6922,10,1,2026-03-06 20:42:28
6923,10,1,2026-03-06 20:42:28
6924,4,1,2026-03-06 20:42:28
6924,10,1,2026-03-06 20:42:28
6926,4,1,2026-03-06 20:42:29
6926,10,1,2026-03-06 20:42:29
6928,1,1,2026-03-06 20:42:29
6928,4,1,2026-03-06 20:42:29
6928,10,1,2026-03-06 20:42:29
6931,1,1,2026-03-06 20:42:29
6938,1,1,2026-03-06 20:42:29
6939,12,1,2026-03-06 20:42:29
6942,12,1,2026-03-06 20:42:29
6951,12,1,2026-03-06 20:42:29
6955,1,1,2026-03-06 20:42:29
6955,2,1,2026-03-06 20:42:29
6955,3,1,2026-03-06 20:42:29
6961,2,1,2026-03-06 20:42:29
6963,2,1,2026-03-06 20:42:29
6963,3,1,2026-03-06 20:42:29
6965,2,1,2026-03-06 20:42:29
6968,12,1,2026-03-06 20:42:29
6971,2,1,2026-03-06 20:42:29
6980,1,1,2026-03-06 20:42:29
6980,2,1,2026-03-06 20:42:29
6981,11,1,2026-03-06 20:42:29
6982,12,1,2026-03-06 20:42:29
6983,2,1,2026-03-06 20:42:29
6983,3,1,2026-03-06 20:42:29
6992,2,1,2026-03-06 20:42:30
6993,2,1,2026-03-06 20:42:30
6999,2,1,2026-03-06 20:42:30
7005,2,1,2026-03-06 20:42:30
7005,3,1,2026-03-06 20:42:30
7010,12,1,2026-03-06 20:42:30
7016,2,1,2026-03-06 20:42:30
7017,2,1,2026-03-06 20:42:30
7018,1,1,2026-03-06 20:42:30
7018,12,1,2026-03-06 20:42:30
7025,1,1,2026-03-06 20:42:30
7025,2,1,2026-03-06 20:42:30
7026,1,1,2026-03-06 20:42:30
7027,2,1,2026-03-06 20:42:30
7036,1,1,2026-03-06 20:42:30
7036,12,1,2026-03-06 20:42:30
7037,3,1,2026-03-06 20:42:30
7041,12,1,2026-03-06 20:42:30
7042,2,1,2026-03-06 20:42:30
7043,2,1,2026-03-06 20:42:30
7044,2,1,2026-03-06 20:42:30
7045,12,1,2026-03-06 20:42:30
7047,4,1,2026-03-06 20:42:30
7047,10,1,2026-03-06 20:42:30
7048,1,1,2026-03-06 20:42:30
7050,1,1,2026-03-06 20:42:30
7052,10,1,2026-03-06 20:42:30
7055,4,1,2026-03-06 20:42:31
7055,10,1,2026-03-06 20:42:31
7058,3,1,2026-03-06 20:42:31
7061,2,1,2026-03-06 20:42:31
7068,1,1,2026-03-06 20:42:31
7070,4,1,2026-03-06 20:42:31
7070,10,1,2026-03-06 20:42:31
7071,2,1,2026-03-06 20:42:31
7075,2,1,2026-03-06 20:42:31
7075,3,1,2026-03-06 20:42:31
7076,1,1,2026-03-06 20:42:31
7081,4,1,2026-03-06 20:42:31
7081,10,1,2026-03-06 20:42:31
7083,3,1,2026-03-06 20:42:31
7091,11,1,2026-03-06 20:42:31
7093,3,1,2026-03-06 20:42:31
7094,4,1,2026-03-06 20:42:31
7094,10,1,2026-03-06 20:42:31
7098,11,1,2026-03-06 20:42:31
7106,2,1,2026-03-06 20:42:31
7108,1,1,2026-03-06 20:42:31
7110,4,1,2026-03-06 20:42:31
7110,10,1,2026-03-06 20:42:31
7112,1,1,2026-03-06 20:42:31
7114,12,1,2026-03-06 20:42:32
7116,1,1,2026-03-06 20:42:32
7118,12,1,2026-03-06 20:42:32
7119,4,1,2026-03-06 20:42:32
7121,12,1,2026-03-06 20:42:32
7123,1,1,2026-03-06 20:42:32
7125,1,1,2026-03-06 20:42:32
7136,4,1,2026-03-06 20:42:32
7136,10,1,2026-03-06 20:42:32
7140,12,1,2026-03-06 20:42:32
7151,1,1,2026-03-06 20:42:32
7156,1,1,2026-03-06 20:42:32
7158,4,1,2026-03-06 20:42:32
7161,4,1,2026-03-06 20:42:32
7161,10,1,2026-03-06 20:42:32
7168,1,1,2026-03-06 20:42:32
7168,2,1,2026-03-06 20:42:32
7170,2,1,2026-03-06 20:42:32
7172,2,1,2026-03-06 20:42:32
7177,12,1,2026-03-06 20:42:32
7189,2,1,2026-03-06 20:42:32
7196,12,1,2026-03-06 20:42:33
7197,3,1,2026-03-06 20:42:33
7200,12,1,2026-03-06 20:42:33
7201,1,1,2026-03-06 20:42:33
7201,12,1,2026-03-06 20:42:33
7211,12,1,2026-03-06 20:42:33
7217,12,1,2026-03-06 20:42:33
7218,1,1,2026-03-06 20:42:33
7220,2,1,2026-03-06 20:42:33
7226,2,1,2026-03-06 20:42:33
7226,3,1,2026-03-06 20:42:33
7229,12,1,2026-03-06 20:42:33
7231,2,1,2026-03-06 20:42:33
7232,3,1,2026-03-06 20:42:33
7238,1,1,2026-03-06 20:42:33
7258,2,1,2026-03-06 20:42:34
7258,3,1,2026-03-06 20:42:34
7265,1,1,2026-03-06 20:42:34
7269,3,1,2026-03-06 20:42:34
7275,11,1,2026-03-06 20:42:34
7277,1,1,2026-03-06 20:42:34
7282,1,1,2026-03-06 20:42:34
7282,12,1,2026-03-06 20:42:34
7283,2,1,2026-03-06 20:42:34
7284,2,1,2026-03-06 20:42:34
7285,11,1,2026-03-06 20:42:34
7290,2,1,2026-03-06 20:42:34
7291,2,1,2026-03-06 20:42:34
7293,11,1,2026-03-06 20:42:34
7297,12,1,2026-03-06 20:42:34
7302,10,1,2026-03-06 20:42:34
7302,12,1,2026-03-06 20:42:34
7303,2,1,2026-03-06 20:42:34
7318,1,1,2026-03-06 20:42:35
7318,3,1,2026-03-06 20:42:35
7321,2,1,2026-03-06 20:42:35
7321,4,1,2026-03-06 20:42:35
7321,10,1,2026-03-06 20:42:35
7324,1,1,2026-03-06 20:42:35
7326,1,1,2026-03-06 20:42:35
7330,1,1,2026-03-06 20:42:35
7331,3,1,2026-03-06 20:42:35
7331,4,1,2026-03-06 20:42:35
7337,2,1,2026-03-06 20:42:35
7338,12,1,2026-03-06 20:42:35
7342,12,1,2026-03-06 20:42:35
7344,3,1,2026-03-06 20:42:35
7344,11,1,2026-03-06 20:42:35
7344,12,1,2026-03-06 20:42:35
7346,4,1,2026-03-06 20:42:35
7346,10,1,2026-03-06 20:42:35
7347,3,1,2026-03-06 20:42:35
7350,1,1,2026-03-06 20:42:35
7351,2,1,2026-03-06 20:42:35
7352,2,1,2026-03-06 20:42:35
7375,4,1,2026-03-06 20:42:35
7375,10,1,2026-03-06 20:42:35
7377,4,1,2026-03-06 20:42:35
7377,10,1,2026-03-06 20:42:35
7380,12,1,2026-03-06 20:42:35
7383,12,1,2026-03-06 20:42:35
7390,12,1,2026-03-06 20:42:36
7399,11,1,2026-03-06 20:42:36
7401,1,1,2026-03-06 20:42:36
7402,1,1,2026-03-06 20:42:36
7405,12,1,2026-03-06 20:42:36
7406,2,1,2026-03-06 20:42:36
7412,1,1,2026-03-06 20:42:36
7414,4,1,2026-03-06 20:42:36
7415,2,1,2026-03-06 20:42:36
7416,2,1,2026-03-06 20:42:36
7419,1,1,2026-03-06 20:42:36
7420,3,1,2026-03-06 20:42:36
7425,1,1,2026-03-06 20:42:36
7426,2,1,2026-03-06 20:42:36
7429,3,1,2026-03-06 20:42:36
7431,12,1,2026-03-06 20:42:36
7436,12,1,2026-03-06 20:42:36
7453,2,1,2026-03-06 20:42:37
7458,1,1,2026-03-06 20:42:37
7460,12,1,2026-03-06 20:42:37
7463,12,1,2026-03-06 20:42:37
7464,1,1,2026-03-06 20:42:37
7464,2,1,2026-03-06 20:42:37
7465,2,1,2026-03-06 20:42:37
7468,2,1,2026-03-06 20:42:37
7468,3,1,2026-03-06 20:42:37
7474,2,1,2026-03-06 20:42:37
7477,1,1,2026-03-06 20:42:37
7477,2,1,2026-03-06 20:42:37
7477,12,1,2026-03-06 20:42:37
7482,1,1,2026-03-06 20:42:37
7482,9,1,2026-03-06 20:42:37
7487,1,1,2026-03-06 20:42:37
7488,2,1,2026-03-06 20:42:37
7489,3,1,2026-03-06 20:42:37
7489,11,1,2026-03-06 20:42:37
7492,10,1,2026-03-06 20:42:37
7495,12,1,2026-03-06 20:42:37
7497,2,1,2026-03-06 20:42:37
7501,2,1,2026-03-06 20:42:37
7502,4,1,2026-03-06 20:42:37
7502,10,1,2026-03-06 20:42:37
7504,2,1,2026-03-06 20:42:37
7510,1,1,2026-03-06 20:42:38
7513,1,1,2026-03-06 20:42:38
7513,3,1,2026-03-06 20:42:38
7523,12,1,2026-03-06 20:42:38
7527,2,1,2026-03-06 20:42:38
7528,2,1,2026-03-06 20:42:38
7529,2,1,2026-03-06 20:42:38
7530,2,1,2026-03-06 20:42:38
7531,2,1,2026-03-06 20:42:38
7534,4,1,2026-03-06 20:42:38
7534,10,1,2026-03-06 20:42:38
7534,11,1,2026-03-06 20:42:38
7536,1,1,2026-03-06 20:42:38
7538,2,1,2026-03-06 20:42:38
7539,12,1,2026-03-06 20:42:38
7543,11,1,2026-03-06 20:42:38
7544,4,1,2026-03-06 20:42:38
7544,10,1,2026-03-06 20:42:38
7551,1,1,2026-03-06 20:42:38
7555,1,1,2026-03-06 20:42:38
7555,11,1,2026-03-06 20:42:38
7559,12,1,2026-03-06 20:42:38
7564,3,1,2026-03-06 20:42:38
7569,2,1,2026-03-06 20:42:39
7569,12,1,2026-03-06 20:42:39
7573,1,1,2026-03-06 20:42:39
7574,1,1,2026-03-06 20:42:39
7576,11,1,2026-03-06 20:42:39
7578,1,1,2026-03-06 20:42:39
7580,4,1,2026-03-06 20:42:39
7580,10,1,2026-03-06 20:42:39
7582,1,1,2026-03-06 20:42:39
7582,12,1,2026-03-06 20:42:39
7585,12,1,2026-03-06 20:42:39
7589,4,1,2026-03-06 20:42:39
7589,11,1,2026-03-06 20:42:39
7591,3,1,2026-03-06 20:42:39
7592,12,1,2026-03-06 20:42:39
7593,11,1,2026-03-06 20:42:39
7597,4,1,2026-03-06 20:42:39
7598,11,1,2026-03-06 20:42:39
7601,12,1,2026-03-06 20:42:39
7617,4,1,2026-03-06 20:42:39
7617,10,1,2026-03-06 20:42:39
7618,11,1,2026-03-06 20:42:39
7625,12,1,2026-03-06 20:42:39
7628,12,1,2026-03-06 20:42:39
7629,1,1,2026-03-06 20:42:39
7629,12,1,2026-03-06 20:42:39
7632,1,1,2026-03-06 20:42:39
7637,1,1,2026-03-06 20:42:39
7637,11,1,2026-03-06 20:42:39
7639,11,1,2026-03-06 20:42:39
7640,4,1,2026-03-06 20:42:39
7640,10,1,2026-03-06 20:42:39
7642,3,1,2026-03-06 20:42:40
7643,1,1,2026-03-06 20:42:40
7643,2,1,2026-03-06 20:42:40
7647,3,1,2026-03-06 20:42:40
7652,1,1,2026-03-06 20:42:40
7653,1,1,2026-03-06 20:42:40
7655,2,1,2026-03-06 20:42:40
7659,12,1,2026-03-06 20:42:40
7660,11,1,2026-03-06 20:42:40
7662,2,1,2026-03-06 20:42:40
7666,4,1,2026-03-06 20:42:40
7670,2,1,2026-03-06 20:42:40
7671,2,1,2026-03-06 20:42:40
7672,2,1,2026-03-06 20:42:40
7673,2,1,2026-03-06 20:42:40
7675,3,1,2026-03-06 20:42:40
7686,12,1,2026-03-06 20:42:40
7689,1,1,2026-03-06 20:42:40
7694,1,1,2026-03-06 20:42:40
7700,12,1,2026-03-06 20:42:40
7701,2,1,2026-03-06 20:42:40
7702,12,1,2026-03-06 20:42:40
7703,1,1,2026-03-06 20:42:40
7708,12,1,2026-03-06 20:42:41
7730,1,1,2026-03-06 20:42:41
7731,1,1,2026-03-06 20:42:41
7731,2,1,2026-03-06 20:42:41
7744,4,1,2026-03-06 20:42:41
7744,10,1,2026-03-06 20:42:41
7745,10,1,2026-03-06 20:42:41
7747,1,1,2026-03-06 20:42:41
7753,2,1,2026-03-06 20:42:41
7758,2,1,2026-03-06 20:42:41
7762,2,1,2026-03-06 20:42:41
7764,3,1,2026-03-06 20:42:41
7765,1,1,2026-03-06 20:42:41
7768,4,1,2026-03-06 20:42:41
7768,10,1,2026-03-06 20:42:41
7773,1,1,2026-03-06 20:42:41
7862,12,1,2026-03-06 20:42:42
7863,1,1,2026-03-06 20:42:42
7863,12,1,2026-03-06 20:42:42
7865,2,1,2026-03-06 20:42:42
7869,2,1,2026-03-06 20:42:42
7871,1,1,2026-03-06 20:42:42
7871,11,1,2026-03-06 20:42:42
7873,3,1,2026-03-06 20:42:42
7874,1,1,2026-03-06 20:42:42
7876,2,1,2026-03-06 20:42:42
7877,2,1,2026-03-06 20:42:42
7884,3,1,2026-03-06 20:42:42
7886,10,1,2026-03-06 20:42:42
7888,2,1,2026-03-06 20:42:42
7890,2,1,2026-03-06 20:42:42
7977,1,1,2026-03-06 20:42:42
8100,12,1,2026-03-06 20:42:42
8116,12,1,2026-03-06 20:42:42
8117,1,1,2026-03-06 20:42:42
8117,12,1,2026-03-06 20:42:42
8120,12,1,2026-03-06 20:42:42
8137,2,1,2026-03-06 20:42:43
8137,3,1,2026-03-06 20:42:43
8139,1,1,2026-03-06 20:42:43
8143,1,1,2026-03-06 20:42:43
8155,11,1,2026-03-06 20:42:43
8157,1,1,2026-03-06 20:42:43
8157,2,1,2026-03-06 20:42:43
8159,2,1,2026-03-06 20:42:43
8163,10,1,2026-03-06 20:42:43
8168,2,1,2026-03-06 20:42:43
8168,3,1,2026-03-06 20:42:43
8176,1,1,2026-03-06 20:42:43
8179,10,1,2026-03-06 20:42:43
8179,11,1,2026-03-06 20:42:43
8185,2,1,2026-03-06 20:42:43
8186,1,1,2026-03-06 20:42:43
8186,3,1,2026-03-06 20:42:43
8186,11,1,2026-03-06 20:42:43
8196,2,1,2026-03-06 20:42:44
8196,3,1,2026-03-06 20:42:44
8198,1,1,2026-03-06 20:42:44
8204,12,1,2026-03-06 20:42:44
8206,1,1,2026-03-06 20:42:44
8207,2,1,2026-03-06 20:42:44
8208,11,1,2026-03-06 20:42:44
8209,1,1,2026-03-06 20:42:44
8210,10,1,2026-03-06 20:42:44
8211,2,1,2026-03-06 20:42:44
8211,11,1,2026-03-06 20:42:44
8211,12,1,2026-03-06 20:42:44
8212,2,1,2026-03-06 20:42:44
8212,12,1,2026-03-06 20:42:44
8213,2,1,2026-03-06 20:42:44
8214,1,1,2026-03-06 20:42:44
8216,3,1,2026-03-06 20:42:44
8217,12,1,2026-03-06 20:42:44
8219,2,1,2026-03-06 20:42:44
8223,1,1,2026-03-06 20:42:44
8223,3,1,2026-03-06 20:42:44
8223,12,1,2026-03-06 20:42:44
8224,1,1,2026-03-06 20:42:44
8228,1,1,2026-03-06 20:42:44
8232,2,1,2026-03-06 20:42:44
8236,1,1,2026-03-06 20:42:44
8244,11,1,2026-03-06 20:42:44
8254,2,1,2026-03-06 20:42:45
8256,2,1,2026-03-06 20:42:45
8262,11,1,2026-03-06 20:42:45
8270,11,1,2026-03-06 20:42:45
8271,9,1,2026-03-06 20:42:45
8275,2,1,2026-03-06 20:42:45
8279,12,1,2026-03-06 20:42:45
8280,2,1,2026-03-06 20:42:45
8289,9,1,2026-03-06 20:42:45
8290,1,1,2026-03-06 20:42:45
8293,2,1,2026-03-06 20:42:45
8293,3,1,2026-03-06 20:42:45
8301,2,1,2026-03-06 20:42:45
8307,1,1,2026-03-06 20:42:45
8309,2,1,2026-03-06 20:42:45
8310,3,1,2026-03-06 20:42:45
8312,1,1,2026-03-06 20:42:46
8313,1,1,2026-03-06 20:42:46
8313,11,1,2026-03-06 20:42:46
8314,12,1,2026-03-06 20:42:46
8315,1,1,2026-03-06 20:42:46
8335,1,1,2026-03-06 20:42:46
8345,11,1,2026-03-06 20:42:46
8346,4,1,2026-03-06 20:42:46
8346,11,1,2026-03-06 20:42:46
8349,4,1,2026-03-06 20:42:46
8349,10,1,2026-03-06 20:42:46
8350,1,1,2026-03-06 20:42:46
8355,4,1,2026-03-06 20:42:46
8355,10,1,2026-03-06 20:42:46
8357,2,1,2026-03-06 20:42:46
8364,11,1,2026-03-06 20:42:46
8368,1,1,2026-03-06 20:42:46
8372,2,1,2026-03-06 20:42:46
8372,3,1,2026-03-06 20:42:46
8372,4,1,2026-03-06 20:42:46
8372,10,1,2026-03-06 20:42:46
8384,1,1,2026-03-06 20:42:47
8391,12,1,2026-03-06 20:42:47
8408,2,1,2026-03-06 20:42:47
8412,1,1,2026-03-06 20:42:47
8413,1,1,2026-03-06 20:42:47
8413,3,1,2026-03-06 20:42:47
8414,2,1,2026-03-06 20:42:47
8417,10,1,2026-03-06 20:42:47
8419,1,1,2026-03-06 20:42:47
8419,2,1,2026-03-06 20:42:47
8419,3,1,2026-03-06 20:42:47
8421,4,1,2026-03-06 20:42:47
8425,12,1,2026-03-06 20:42:47
8430,2,1,2026-03-06 20:42:47
8433,1,1,2026-03-06 20:42:47
8436,3,1,2026-03-06 20:42:47
8438,1,1,2026-03-06 20:42:47
8443,2,1,2026-03-06 20:42:47
8443,12,1,2026-03-06 20:42:47
8449,11,1,2026-03-06 20:42:48
8450,12,1,2026-03-06 20:42:48
8452,2,1,2026-03-06 20:42:48
8453,1,1,2026-03-06 20:42:48
8455,2,1,2026-03-06 20:42:48
8461,2,1,2026-03-06 20:42:48
8463,12,1,2026-03-06 20:42:48
8482,1,1,2026-03-06 20:42:48
8489,2,1,2026-03-06 20:42:48
8493,2,1,2026-03-06 20:42:48
8493,3,1,2026-03-06 20:42:48
8496,11,1,2026-03-06 20:42:48
8505,11,1,2026-03-06 20:42:48
8516,2,1,2026-03-06 20:42:49
8564,4,1,2026-03-06 20:42:49
8564,10,1,2026-03-06 20:42:49
8574,2,1,2026-03-06 20:42:49
8583,1,1,2026-03-06 20:42:49
8584,11,1,2026-03-06 20:42:49
8591,11,1,2026-03-06 20:42:49
8596,1,1,2026-03-06 20:42:49
8598,12,1,2026-03-06 20:42:49
8599,2,1,2026-03-06 20:42:49
8599,3,1,2026-03-06 20:42:49
8607,1,1,2026-03-06 20:42:49
8614,3,1,2026-03-06 20:42:50
8619,1,1,2026-03-06 20:42:50
8619,3,1,2026-03-06 20:42:50
8620,1,1,2026-03-06 20:42:50
8620,3,1,2026-03-06 20:42:50
8620,11,1,2026-03-06 20:42:50
8627,2,1,2026-03-06 20:42:50
8630,1,1,2026-03-06 20:42:50
8635,1,1,2026-03-06 20:42:50
8635,12,1,2026-03-06 20:42:50
8646,11,1,2026-03-06 20:42:50
8648,12,1,2026-03-06 20:42:50
8655,12,1,2026-03-06 20:42:50
8657,12,1,2026-03-06 20:42:50
8668,12,1,2026-03-06 20:42:50
8669,10,1,2026-03-06 20:42:50
8670,1,1,2026-03-06 20:42:50
8674,2,1,2026-03-06 20:42:51
8676,3,1,2026-03-06 20:42:51
8676,11,1,2026-03-06 20:42:51
8680,1,1,2026-03-06 20:42:51
8680,10,1,2026-03-06 20:42:51
8681,2,1,2026-03-06 20:42:51
8683,3,1,2026-03-06 20:42:51
8684,4,1,2026-03-06 20:42:51
8684,10,1,2026-03-06 20:42:51
8685,1,1,2026-03-06 20:42:51
8685,2,1,2026-03-06 20:42:51
8685,12,1,2026-03-06 20:42:51
8686,1,1,2026-03-06 20:42:51
8686,12,1,2026-03-06 20:42:51
8690,1,1,2026-03-06 20:42:51
8695,2,1,2026-03-06 20:42:51
8696,1,1,2026-03-06 20:42:51
8707,1,1,2026-03-06 20:42:51
8712,2,1,2026-03-06 20:42:51
8717,2,1,2026-03-06 20:42:51
8722,1,1,2026-03-06 20:42:51
8743,2,1,2026-03-06 20:42:52
8803,12,1,2026-03-06 20:42:52
8804,4,1,2026-03-06 20:42:52
8804,10,1,2026-03-06 20:42:52
8806,1,1,2026-03-06 20:42:52
8810,11,1,2026-03-06 20:42:52
8813,2,1,2026-03-06 20:42:52
8814,1,1,2026-03-06 20:42:52
8816,3,1,2026-03-06 20:42:52
8816,12,1,2026-03-06 20:42:52
8818,12,1,2026-03-06 20:42:52
8839,12,1,2026-03-06 20:42:52
